,case,component,date_range,ensemble,experiment,file_basename,files,grid,sequence_order,stream,variable,year_offset,ctrl_branch_year,has_ocean_bgc
340,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_O2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_O2.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_O2,1699,,
341,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_PO4.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_PO4.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_PO4,1699,,
342,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_SiO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_SiO3.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_SiO3,1699,,
343,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KAPPA_ISOP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KAPPA_ISOP.024901-031612.nc,POP_gx1v6,0,pop.h,KAPPA_ISOP,1699,,
344,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KAPPA_THIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KAPPA_THIC.024901-031612.nc,POP_gx1v6,0,pop.h,KAPPA_THIC,1699,,
345,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KVMIX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KVMIX.024901-031612.nc,POP_gx1v6,0,pop.h,KVMIX,1699,,
346,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KVMIX_M.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.KVMIX_M.024901-031612.nc,POP_gx1v6,0,pop.h,KVMIX_M,1699,,
347,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.LWDN_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.LWDN_F.024901-031612.nc,POP_gx1v6,0,pop.h,LWDN_F,1699,,
348,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.LWUP_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.LWUP_F.024901-031612.nc,POP_gx1v6,0,pop.h,LWUP_F,1699,,
349,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MELTH_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MELTH_F.024901-031612.nc,POP_gx1v6,0,pop.h,MELTH_F,1699,,
350,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MELT_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MELT_F.024901-031612.nc,POP_gx1v6,0,pop.h,MELT_F,1699,,
351,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MOC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.MOC.024901-031612.nc,POP_gx1v6,0,pop.h,MOC,1699,,
352,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NH4.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NH4.024901-031612.nc,POP_gx1v6,0,pop.h,NH4,1699,,
353,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NHy_FLUX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NHy_FLUX.024901-031612.nc,POP_gx1v6,0,pop.h,NHy_FLUX,1699,,
354,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NITRIF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NITRIF.024901-031612.nc,POP_gx1v6,0,pop.h,NITRIF,1699,,
355,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NO3.024901-031612.nc,POP_gx1v6,0,pop.h,NO3,1699,,
356,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NOx_FLUX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NOx_FLUX.024901-031612.nc,POP_gx1v6,0,pop.h,NOx_FLUX,1699,,
357,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NPP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.NPP.024901-031612.nc,POP_gx1v6,0,pop.h,NPP,1699,,
358,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.N_HEAT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.N_HEAT.024901-031612.nc,POP_gx1v6,0,pop.h,N_HEAT,1699,,
359,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.N_SALT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.N_SALT.024901-031612.nc,POP_gx1v6,0,pop.h,N_SALT,1699,,
360,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2.024901-031612.nc,POP_gx1v6,0,pop.h,O2,1699,,
361,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2SAT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2SAT.024901-031612.nc,POP_gx1v6,0,pop.h,O2SAT,1699,,
362,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['0249', '0316']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_204-607.0249-0316.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_204-607.0249-0316.nc,POP_gx1v6,0,pop.h,O2_204-607,1699,,
363,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_CONSUMPTION.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_CONSUMPTION.024901-031612.nc,POP_gx1v6,0,pop.h,O2_CONSUMPTION,1699,,
364,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_PRODUCTION.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_PRODUCTION.024901-031612.nc,POP_gx1v6,0,pop.h,O2_PRODUCTION,1699,,
365,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_ZMIN.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_ZMIN.024901-031612.nc,POP_gx1v6,0,pop.h,O2_ZMIN,1699,,
366,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_ZMIN_DEPTH.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.O2_ZMIN_DEPTH.024901-031612.nc,POP_gx1v6,0,pop.h,O2_ZMIN_DEPTH,1699,,
367,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PAR_avg.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PAR_avg.024901-031612.nc,POP_gx1v6,0,pop.h,PAR_avg,1699,,
368,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PD.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PD.024901-031612.nc,POP_gx1v6,0,pop.h,PD,1699,,
369,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PH.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PH.024901-031612.nc,POP_gx1v6,0,pop.h,PH,1699,,
370,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PH_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PH_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,PH_ALT_CO2,1699,,
371,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PO4.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PO4.024901-031612.nc,POP_gx1v6,0,pop.h,PO4,1699,,
372,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.POC_FLUX_IN.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.POC_FLUX_IN.024901-031612.nc,POP_gx1v6,0,pop.h,POC_FLUX_IN,1699,,
373,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.POC_PROD.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.POC_PROD.024901-031612.nc,POP_gx1v6,0,pop.h,POC_PROD,1699,,
374,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PREC_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PREC_F.024901-031612.nc,POP_gx1v6,0,pop.h,PREC_F,1699,,
375,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PV.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.PV.024901-031612.nc,POP_gx1v6,0,pop.h,PV,1699,,
376,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.P_iron_FLUX_IN.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.P_iron_FLUX_IN.024901-031612.nc,POP_gx1v6,0,pop.h,P_iron_FLUX_IN,1699,,
377,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.P_iron_PROD.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.P_iron_PROD.024901-031612.nc,POP_gx1v6,0,pop.h,P_iron_PROD,1699,,
378,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Q.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Q.024901-031612.nc,POP_gx1v6,0,pop.h,Q,1699,,
379,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QFLUX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QFLUX.024901-031612.nc,POP_gx1v6,0,pop.h,QFLUX,1699,,
380,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QSW_HBL.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QSW_HBL.024901-031612.nc,POP_gx1v6,0,pop.h,QSW_HBL,1699,,
381,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QSW_HTP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.QSW_HTP.024901-031612.nc,POP_gx1v6,0,pop.h,QSW_HTP,1699,,
382,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RESID_S.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RESID_S.024901-031612.nc,POP_gx1v6,0,pop.h,RESID_S,1699,,
383,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RESID_T.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RESID_T.024901-031612.nc,POP_gx1v6,0,pop.h,RESID_T,1699,,
384,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RHO.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RHO.024901-031612.nc,POP_gx1v6,0,pop.h,RHO,1699,,
385,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RHO_VINT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.RHO_VINT.024901-031612.nc,POP_gx1v6,0,pop.h,RHO_VINT,1699,,
386,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ROFF_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ROFF_F.024901-031612.nc,POP_gx1v6,0,pop.h,ROFF_F,1699,,
387,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SALT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SALT.024901-031612.nc,POP_gx1v6,0,pop.h,SALT,1699,,
388,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SALT_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SALT_F.024901-031612.nc,POP_gx1v6,0,pop.h,SALT_F,1699,,
389,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SCHMIDT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SCHMIDT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,SCHMIDT_CO2,1699,,
390,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SCHMIDT_O2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SCHMIDT_O2.024901-031612.nc,POP_gx1v6,0,pop.h,SCHMIDT_O2,1699,,
391,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SENH_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SENH_F.024901-031612.nc,POP_gx1v6,0,pop.h,SENH_F,1699,,
392,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SFWF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SFWF.024901-031612.nc,POP_gx1v6,0,pop.h,SFWF,1699,,
393,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SFWF_WRST.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SFWF_WRST.024901-031612.nc,POP_gx1v6,0,pop.h,SFWF_WRST,1699,,
394,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SHF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SHF.024901-031612.nc,POP_gx1v6,0,pop.h,SHF,1699,,
395,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SHF_QSW.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SHF_QSW.024901-031612.nc,POP_gx1v6,0,pop.h,SHF_QSW,1699,,
396,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SNOW_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SNOW_F.024901-031612.nc,POP_gx1v6,0,pop.h,SNOW_F,1699,,
397,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SSH.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SSH.024901-031612.nc,POP_gx1v6,0,pop.h,SSH,1699,,
398,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SSH2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SSH2.024901-031612.nc,POP_gx1v6,0,pop.h,SSH2,1699,,
399,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SST.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SST.024901-031612.nc,POP_gx1v6,0,pop.h,SST,1699,,
400,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_CFC11.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_CFC11.024901-031612.nc,POP_gx1v6,0,pop.h,STF_CFC11,1699,,
401,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_CFC12.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_CFC12.024901-031612.nc,POP_gx1v6,0,pop.h,STF_CFC12,1699,,
402,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_O2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.STF_O2.024901-031612.nc,POP_gx1v6,0,pop.h,STF_O2,1699,,
403,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SU.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SU.024901-031612.nc,POP_gx1v6,0,pop.h,SU,1699,,
404,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SV.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SV.024901-031612.nc,POP_gx1v6,0,pop.h,SV,1699,,
405,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SiO2_FLUX_IN.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SiO2_FLUX_IN.024901-031612.nc,POP_gx1v6,0,pop.h,SiO2_FLUX_IN,1699,,
406,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SiO2_PROD.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.SiO2_PROD.024901-031612.nc,POP_gx1v6,0,pop.h,SiO2_PROD,1699,,
